"region","region_jpn","type","country","producer","producer_jpn","vintage","store_price","name","name_jpn","sort_order","general_region","aoc_order"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Château de Pommard","シャトー・ドゥ・ポマール","1990","21000","Pommard","ポマール","522","11","317"
"Sud-Ouest","南西地方","5","1","Dom. Frédéric Laplace","ドメーヌ・フレデリック・ラプラス","1995","9000","Madiran Château d'Aydie","マディラン ・シャトー・ダイディ","523","10","1"
"Vallée du Rhône / Côtes du Rhône","コート・デュ・ローヌ","5","1","Ch. Rayas","シャトー・ライヤス","2006","14800","Côtes du Rhône Châteaux de Fonsalette","コート・デュ・ローヌ・シャトー・ド・フォンサレット","524","14","102"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Paul Jaboulet Ainé","ポール・ジャブレ・エネ","1990","17800","Crozes-Hermitage Domaine de Thalabert","クローズ・エルミタージュ・ドメーヌ・ドゥ・タラベール","525","14","7"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. de la Mordorée","ドメーヌ・ド・ラ・モルドレ","2001","9450","Lirac la Reine des Bois","リラック・ラ・レイヌ・デ・ボワ","526","14","53"
"Bourgogne / Mâconnais","ブルゴーニュ地方 / マコネー地区","3","1","Dom. de la Bongran","ドメーヌ・ドゥラ・ボングラン","1999","9450","Mâcon-Clesse Quintaine Cuvée Tradition","マコン・クレッセ・カンテーヌ・キュヴェ・トラディション","528","11","500"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域  /  アンジュー＆ソミュール地区","3","1","Dom. des Baumard","ドメーヌ・デ・ボーマール","1990","16000","Savennières Trie Spéciale","サヴァニエール・トリー・スペシャル","529","8","100"
"Alsace / Riesling","アルザス地方  / リースリング","3","1","Trimbach","トリンバック","1989","25000","Riesling Cuvée Frédéric Émile","リースリング・キュヴェ・フレデリック・エミリ","530","7","2"
"Vallée de la Loire / Pays Nantais","ロワール河流域  /  ペイ・ナント地区","3","1","Château de la Ragotière","シャトー・ドゥ・ラ・ラゴティエール","1991","8400","Muscadet Sèrve & Maine Sur Lie","ミュスカデ・セーヴル・エ・メーヌ・シュール・リー","531","8","2"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Jean-Marc Roulot","ドメーヌ・ジャン・マルク・ルーロ","2010","15000","Meursault les Lichets","ムルソー・レ・ルシェ","532","11","321"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Jean-Marc Roulot","ドメーヌ・ジャン・マルク・ルーロ","2010","15000","Meursault les Vireuils","ムルソー・レ・ヴィリユール","533","11","321"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Fourrier","ドメーヌ・フーリエ","1983","56000","Griotte-Chambertin Grand Cru Vieilles Vignes","グリオット・シャンベルタン・グラン・クリュ・ヴィエーユ・ヴィーニュ","534","11","210"
"Provence","プロヴァンス地方","5","1","Dom. Clos Saint-Vincent","ドメーヌ・クロ・サン・ヴァンサン","2008","7500","Bellet le Clos","ベレ・ル・クロ","535","16","1"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","3","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2007","14000","Nuits-Saint-Georges 1er Cru Clos de la Maréchale","ニュイ・サン・ジョルジュ・プルミエ・クリュ・クロ・ド・ラ・マレシャル","536","11","234"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","3","1","Clos de Papes","クロ・デ・パプ","2008","12000","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","537","14","50"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Marc Sorrel","ドメーヌ・マルク・ソレル","1998","15800","Hermitage","エルミタージュ","538","14","6"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Bernar Dugat-Py","ドメーヌ・ベルナール・デュガ・ピィ","2007","15000","Gevrey-Chambertin Vieilles Vignes","ジュヴレ・シャンベルタン・ヴィエイユ・ヴィーニュ","539","11","203"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Bernar Dugat-Py","ドメーヌ・ベルナール・デュガ・ピィ","2008","16800","Gevrey-Chambertin Cœre de Roy Vieilles Vignes","ジュヴレ・シャンベルタン・・クール・ド・ロワ・ヴィエイユ・ヴィーニュ","540","11","203"
"Sud-Ouest","南西地方","5","1","Primo Palatum","プリモ・パラトゥン","1998","8400","Cahors Mythologia","カオール・ミトロジア","541","10","1"
"Vallée de la Loire / Centre","ロワール河流域 / 中央フランス地区","3","1","Dom. Didier Dagueneau","ドメーヌ・ディディエ・ダグノー","1994","33000","Blanc Fumé de Pouilly ""Silex""","ブラン・フュメ・ドゥ・プイィ　”シレックス”","542","8","300"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Charvin","ドメーヌ・シャルヴァン","1998","21000","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","543","14","50"
"Sud-Ouest","南西地方","5","1","Ch. Lagrezette","シャトー・ラグルゼット","2002","10800","Cahors le Pigeonnier","カオール・ル・ピジョニエ","544","10","1"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第２級・セカンド）","5","1","Jaen-Eugène Borie et Famille","ジャン・ユジェンヌ・ボリー・エ・ファミーユ","2010","11550","Croix de Beaucaillou","クロワ・ドゥ・ボーカイユ","547","9","3"
"Bourgogne / Mâconnais","ブルゴーニュ地方 / マコネー地区","3","1","Dom. Michel ","ドメーヌ・ミッシェル","2008","6800","Viré-Clessé Vieille Vignes ""Sur le Chêne""","ヴィレ・クレッセ・ヴィエイユ・ヴィーニュ・シュル・ル・シェンヌ","548","11","500"
"Champagne / Petit et Grand-Mont","シャンパーニュ地方 / プティ・エ・グラン・モン地区","1","1","Congy","コンジィ","M.A.(2008)","15750","Ulysse Collin Blanc de Blancs les Pellièle Extra Brut","ユリス・コラン・・ブラン・ドゥ・ブラン・レ・ペリエール・エクストラ・ブリュット","549","1","4"
"Vallée de la Loire / Centre","ロワール河流域 / 中央フランス地区","3","1","Gitton","ジットン","1997","11000","Sancerre les Herbes d'Or","サンセール・レ・ゼルブ・ドール","551","8","304"
"Jura","ジュラ地方","3","1","Ch. d'Arlay","シャトー・ダルレー","2007","6800","Côtes du Jura Tradition","コート・デュ・ジュラ・トラディション","552","12","1"
"North Island / Martinborough","北島 / マーティンボロ地区","4","4","Ata Rangi","アタ・ランギ","2010","5250","Martinborough Summer Rose","マーティンボロ・サマー・ロゼ","553","24","2"
"Mendoza","メンドーサ州","4","16","Eral Bravo","エラル・ブラボ","2010","4500","Urano Malbec Rose","ウラノ・マルベック・ロゼ","554","37","0"
"Oregon / Willamette Valley","オレゴン州 / ウィラメット・ヴァレー","5","6","Bergstrom","ベルグストロム","2007","10500","Willamette Valley Pinot Noir Cumberland Reserve","ウィラメット・ヴァレー・ピノ・ノワール・カンバーランド・リザーヴ","555","22","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","3","1","Dom. Mathilde et Yves Gangloff","ドメーヌ・マチルド・エ・イヴ・ガングロフ","2011","10500","Saint-Joséph ","サン・ジョセフ","556","14","4"
"Bourgogne","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Sylvain Dussort","ドメーヌ・シルヴァン・デュソー","2009","","Bourgogne Chardonnay Cuvée des Ormes","ブルゴーニュ・シャルドネ・キュヴェ・ ゾルム","557","11","700"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Coffinet-Duvernay","ドメーヌ・コフィネ・デュヴェルネイ","2009","","Chassagne Montrachet 1er Cru la Maltroie","シャサーニュ・モンラッシェ・プルミエ・クリュ・ラ・マルトロワ","558","11","335"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Capitain Gagnerot","ドメーヌ・キャピタン・ガニュロ","2010","","Ladoix","ラドワ","559","11","300"
"Bourgogne / Côte Chalonnaise","ブルゴーニュ地方 / コート・シャロネーズ地区","5","1","Dom. Clos Salomon","ドメーヌ・クロ・サロモン","2009","","Givry 1er Cru Clos Salomon","ジヴリィ・プルミエ・クリュ・クロ・サロモン","560","11","405"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Newman","ドメーヌ・ニューマン","2009","","Pommard Vieille Vigne","ポマール・ヴィエーユ・ヴィーニュ","561","11","317"
"Jura","ジュラ地方","3","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2010","7350","Côtes du Jura Chardonnay Cuvée les Grands Teppes Vieilles Vignes","コート・デュ・ジュラ・シャルドネ・キュヴェ・グラン・テップ・ヴィエーユ・ヴィーニュ","562","12","1"
"Jura","ジュラ地方","3","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2010","13750","Côtes du Jura Chardonnay Cuvée Marguerite","コート・デュ・ジュラ・シャルドネ・キュヴェ・マルグリット","563","12","1"
"Jura","ジュラ地方","3","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2010","7800","Côtes du Jura Savagnin Cuvée Chalasses Marnes Bleus","コート・デュ・ジュラ・サヴァニャン・キュヴェ・レ・シャラス・マルヌ・ブルー","564","12","1"
"Jura","ジュラ地方","5","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2011","7800","Côtes du Jura Pinot Noir","コート・デュ・ジュラ・ピノ・ノワール","565","25","1"
"Jura","ジュラ地方","5","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2011","6300","Côtes du Jura Poulsard Cuvée les Enfants Terrible ","コート・デュ・ジュラ・プールサール・キュヴェ・レザンファン・テリーブル","566","25","1"
"Vallée de la Loire / Touraine","ロワール河流域  / トゥーレーヌ地区","5","1","Dom. de la Taille aux Loups","ドメーヌ・ドゥ・ラ・タイユ・オー・ルー","2010","6500","Bourgueil Mi-Pente (Dom. de la Butte)","ブルグイユ・ミ・ポン（ドメーヌ・ドゥ・ラ・ビュット）","567","8","200"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Bernard Burgaud","ドメーヌ・ベルナール・ビュルゴー","1990","16800","Côte-Rôtie","コート・ロティ","568","14","1"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jean Faurois","ドメーヌ・ジャン・フォロワ","1982","32800","Clos de Vougeot Grand Cru","クロ・ド・ヴージョ・グラン・クリュ","570","11","223"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","3","1","Dom. Georges Vernay","ドメーヌ・ジョルジュ・ヴェルネ","2009","16800","Condrieu Coteau de Vernon","コンドリュー・コトー・ド・ヴェルノン","571","14","3"
"Bordeaux / Saint-Émilion","ボルドー地方 / サン・テミリオン地区　(サンテミリオン特級）","5","1","","ピーター・シセック","2010","29400","Ch. Rocheyron","シャトー・ロシェイロン","572","9","11"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","3","1","Dom. Leflaive","ドメーヌ・ルフレーヴ","1990","15750","Puligny-Montrachet 1er Cru Clavoillon","ピュリニー・モンラッシェ・プルミエ・クリュ・クラヴァイヨン","573","11","324"
"Bourgogne / Chablis","ブルゴーニュ地方 / シャブリ地区","3","1","Dom. René et Vincent Dauvissat","ドメーヌ・ルネ・エ・ヴァンサン・ドゥーヴィサ","1994","27000","Chablis Grand Cru les Clos","シャブリ・グラン・クリュ・レ・クロ","574","11","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","1995","38000","Hermitage","エルミタージュ","575","14","6"
"Alsace / Riesling","アルザス地方  / リースリング","3","1","Dom. Weinbach","ドメーヌ・ヴァインバック","2010","7350","Riesling Grand Cru Schlossberg","リースリング・グラン・クリュ・シュロスベルク","576","7","2"
"Alsace / Pinot Blanc","アルザス地方  / ピノ・ブラン","3","1","Dom. Weinbach","ドメーヌ・ヴァインバック","2011","5950","Pinot Blanc Réserve","ピノ・ブラン･レゼルヴ","577","7","7"
"Alsace / Gewurztraminer ","アルザス地方  / ゲヴェルツトラミネール","3","1","Dom. Weinbach","ドメーヌ・ヴァインバック","2011","6800","Gewurztraminer Cuvée Théo","ゲヴェルツトラミネール・キュヴェ・テオ","578","7","3"
"Alsace / Riesling","アルザス地方  / リースリング","3","1","Dom. Weinbach","ドメーヌ・ヴァインバック","2011","6300","Riesling Cuvée Théo","リースリング・キュヴェ・テオ","579","7","2"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. Raspail","シャトー・ラスパイユ","1997","9450","Gigondas ","ジゴンダス","580","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Charvin","ドメーヌ・シャルヴァン","2000","21000","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","581","14","50"
"Sud-Ouest","南西地方","5","1","Dom. Frédéric Laplace","ドメーヌ・フレデリック・ラプラス","1982","52500","Madiran","マディラン ","582","10","1"
"Provence","プロヴァンス地方","5","1","Château Vanniere","シャトー・ヴァニエール","1969","19800","Bandol ","バンドール","583","16","1"
"Sud-Ouest","南西地方","5","1","Château de Haute Sarre","シャトー・ドゥ・オート・セール","1992","9450","Cahors Ch. Mercues","カオール・シャトー・メルキュエ","584","10","1"
"Autres Vignobles de Languedoc et Roussillon","ラングドック地方とルーション地方のその他の栽培地域","5","1","Dom. de la Grange des Pères","ドメーヌ・ド・ラ・グランジュ・デ・ペール","1998","25000","Vin de Pays de l’Herauit","ヴァン・ド・ペイ・ド・レロー","585","28","3"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Philippe Naddef","ドメーヌ・フィリップ・ナデフ","2009","6300","Marsannay","マルサネ","586","11","200"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. de Courcel","ドメーヌ・ドゥ・クルセル","2006","11000","Pommard 1er Cru Fremiers","ポマール･プルミエ・クリュ・フルミエ","587","11","318"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. de Courcel","ドメーヌ・ドゥ・クルセル","2007","9950","Pommard 1er Cru Fremiers","ポマール･プルミエ・クリュ・フルミエ","588","11","318"
"Bourgogne / Côte Chalonnaise","ブルゴーニュ地方 / コート・シャロネーズ地区","5","1","Dom. Lorenzon","ドメーヌ・ロレンゾン","2007","10500","Mercurey Pièce 13","メルキュレ・ピエス・トレーズ","589","11","402"
"Vallée de la Loire / Touraine","ロワール河流域  / トゥーレーヌ地区","3","1","Dom. François Chidaine","ドメーヌ･フランソワ・シデーヌ","2009","6300","Montlois Sur Loire les Choisilles","モンルイ・シュール・ロワール・レ・ショワジール","590","8","200"
"Bourgogne / Beaujolais","ブルゴーニュ地方 / ボジョレー地区","5","1","Durand","","1995","8800","Fleurie","フルーリー","591","11","603"
"Bourgogne / Beaujolais","ブルゴーニュ地方 / ボジョレー地区","5","1","Durand","","1995","8800","Juliénas","ジュリエナ","592","11","600"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","3","1","Dom. du Monteillet","ドメーヌ・デュ・モンテイエ","2010","8800","Condrieu Chanson","コンドリュー・シャンソン","593","14","3"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Auguste Clape","ドメーヌ・オーグスト・クラープ","2007","8950","Cornas Cuvée Renaissance","コルナス・キュヴェ・ルネッサンス","594","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Auguste Clape","ドメーヌ・オーグスト・クラープ","2004","13650","Cornas","コルナス","595","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Auguste Clape","ドメーヌ・オーしらーグスト・クラープ","2005","14700","Cornas","コルナス","596","14","5"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Anne Gros","ドメーヌ・アンヌ・グロ","2010","13650","Vosne-Romanee Les Barreaux","ヴォーヌ・ロマネ・レ・バロー","597","11","200"
"Niigata","新潟県","5","8","Honda Vineyards & Winery","ホンダ・ヴィンヤード＆ワイナリー","2011","8400","Fermier Cabernet Franc","フェルミエ・カベルネ・フラン","598","30","0"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Domaine Prieure Roch","ドメーヌ・プリューレ・ロック","1996","48800","Chambertin Clos de Bèze Grand Cru","シャンベルタン・クロ・ド・ベズ・グラン・クリュ","599","11","209"
"Vallée de la Loire / Pays Nantais","ロワール河流域  /  ペイ・ナント地区","3","1","Dom. Louis Métaireau","ドメーヌ・ルイ・メテロー","1999","8400","Muscadet Sèrve & Maine Sur Lie Cuvée ONE","ミュスカデ・セーヴル・エ・メーヌ・シュール・リー・キュヴェ・ワン","600","8","2"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Louis Carillon &Fils","ドメーヌ・ルイ・キャリヨン・エ・フィス","1999","45500","Bienvenues Bâtard-Montrachet Grand Cru ","ヴィアンヴィニュ・バタール・モンラッシェ・グラン・クリュ","601","11","328"
"Champagne / Côte des Bar","シャンパーニュ地方 / コート・デ・バール地区","1","1","Buxières-sur-Arce","ビュクシエール・シュール・アルス","M.A.(2008)","13800","Vouette et Sorbée Blanc d'Argile Extra Brut","ヴェット・エ・ソルベ・タルジル・エクストラ・ブリュット","602","1","5"
"Champagne / Montagne de Reims","シャンパーニュ地方 / モンターニュ・ド・ランス地区","1","1","Bouzy","ブジィ","S.A.","19800","Benoit Lahaye Grand Cru Violaine","ブノワ・ライエ・グラン・クリュ・ヴィオレーヌ","603","1","1"
"Bourgogne","ブルゴーニュ地方","5","1","Dom. Thibault Liger-Belair","ドメーヌ・ティボー・リジェ・ベレール","2008","5950","Bourgogne Pinot Noir Grand Chaillots","ブルゴーニュ・ピノ・ノワール・グラン・シャイヨ","607","11","700"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","3","1","Ch. de Beaucastel","シャトー・ド・ボーカステル","1990","25000","Châteauneuf-du-Pape ","シャトーヌッフ・デュ・パプ","608","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. de Beaucastel","シャトー・ド・ボーカステル","1990","35800","Châteauneuf-du-Pape ","シャトーヌッフ・デュ・パプ","609","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","3","1","Ch. de Beaucastel","シャトー・ド・ボーカステル","2001","17800","Châteauneuf-du-Pape ","シャトーヌッフ・デュ・パプ","610","14","50"
"Bourgogne / Chablis","ブルゴーニュ地方 / シャブリ地区","3","1","Dom. René et Vincent Dauvissat","ドメーヌ・ルネ・エ・ヴァンサン・ドゥーヴィサ","2011","15750","Chablis Grand Cru les Clos","シャブリ・グラン・クリュ・レ・クロ","611","11","1"
"Bourgogne / Chablis","ブルゴーニュ地方 / シャブリ地区","3","1","Dom. René et Vincent Dauvissat","ドメーヌ・ルネ・エ・ヴァンサン・ドゥーヴィサ","2011","8950","Chablis 1er Cru la Foret","シャブリ・プルミエ・クリュ・ラ・フォレ","612","11","1"
"Bourgogne / Chablis","ブルゴーニュ地方 / シャブリ地区","3","1","Dom. René et Vincent Dauvissat","ドメーヌ・ルネ・エ・ヴァンサン・ドゥーヴィサ","2011","7350","Chablis ","シャブリ","613","11","1"
"Languedoc","ラングドック地方","3","1","Mas Jullien","マ・ジュリアン","2010","7500","Vin de Pays de l’Herauit","ヴァン・ド・ペイ・ド・レロー","614","15","1"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. des Tours","シャトー・デ・トゥール","2004","9450","Vacqueyras","ヴァケラス","615","14","52"
"Vallée de la Loire / Centre","ロワール河流域 / 中央フランス地区","3","1","Dom. Vincent Pinard","ドメーヌ・ヴァンサン・ピナール","1997","9800","Sancerre Cuvée Harmonie","サンセール・キュヴェ・アルモニ","616","8","304"
"Alsace ","アルザス地方  ","3","1","Dom. Marc Kreydenweiss ","ドメーヌ・マルク・クライデンヴァイス","2000","10500","Clos du Val d'Eleon","クロ・デュ・ヴァル・デレオン","617","7","8"
"Alsace / Gewurztraminer ","アルザス地方  / ゲヴェルツトラミネール","3","1","Halbeisen","アルベイザン","1983","12000","Gewurztraminer Haguenau","ゲヴェルツトラミネール・アグノー","618","7","3"
"Vallée de la Loire / Touraine","ロワール河流域  /  アンジュー＆ソミュール地区","5","1","Dom. Couly-Dutheil","ドメーヌ・クーリー・デュトゥイユ","1996","9800","Chinon Cuvée de L'Olive","シノン・キュヴェ・クロ・ドゥ・ロリーヴ","619","8","201"
"Jura","ジュラ地方","3","1","Dom.  des Miroirs","ドメーヌ・デ・ミロワール","2011","7800","Côtes du Jura Berceau","コート・デュ・ジュラ・ブレコー","620","12","1"
"Toscana","トスカーナ州","5","5","Case Basse","カーゼ・バッセ","2006","73500","D.O.C.G. Brunello di Montalcino Soldera","D.O.C.G. ブルネッロ・ディ・モンタルチーノ・ソルデラ","621","20","6"
"Franche-Comté","フランシュ・コンテ地方","3","1","Vignoble Guillaume","ヴィニョーブル・ギョーム","2002","11000","Vins de Pays de Franche-Comté Chardonnay Colletion Réservée","ヴァン・ド・ペイ・ドゥ・フランシュ・コンテ・シャルドネ・コレクション・レゼルヴェ","622","25","1"
"Franche-Comté","フランシュ・コンテ地方","3","1","Vignoble Guillaume","ヴィニョーブル・ギョーム","2004","10500","Vins de Pays de Franche-Comté Chardonnay Colletion Réservée","ヴァン・ド・ペイ・ドゥ・フランシュ・コンテ・シャルドネ・コレクション・レゼルヴェ","623","25","1"
"Franche-Comté","フランシュ・コンテ地方","5","1","Vignoble Guillaume","ヴィニョーブル・ギョーム","2002","11000","Vins de Pays de Franche-Comté Pinot Noir Colletion Réservée","ヴァン・ド・ペイ・ドゥ・フランシュ・コンテ・ピノ・ノワール・コレクション・レゼルヴェ","624","25","1"
"Franche-Comté","フランシュ・コンテ地方","5","1","Vignoble Guillaume","ヴィニョーブル・ギョーム","2003","12600","Vins de Pays de Franche-Comté Pinot Noir Colletion Réservée","ヴァン・ド・ペイ・ドゥ・フランシュ・コンテ・ピノ・ノワール・コレクション・レゼルヴェ","625","25","1"
"Franche-Comté","フランシュ・コンテ地方","5","1","Vignoble Guillaume","ヴィニョーブル・ギョーム","2004","10500","Vins de Pays de Franche-Comté Pinot Noir Colletion Réservée","ヴァン・ド・ペイ・ドゥ・フランシュ・コンテ・ピノ・ノワール・コレクション・レゼルヴェ","626","25","1"
"California / Santa Barbara","カルフォルニア州/ / サンタ・バーバラ","3","6","Sin Qua Non","シン・クア・ノン","2010","30000","White the Monkey","ホワイト・ザ・モンキー","627","22","5"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Georges Roumier","ドメーヌ・ジョルジュ・ルーミエ","1980","49800","Morey-Saint-Denis 1er Cru Clos de la Bussière","モレ・サン・ドニ・プルミエ・クリュ・クロ・ド・ラ・ビュシエール","628","11","218"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Georges Roumier","ドメーヌ・ジョルジュ・ルーミエ","1988","52500","Morey-Saint-Denis 1er Cru Clos de la Bussière","モレ・サン・ドニ・プルミエ・クリュ・クロ・ド・ラ・ビュシエール","629","11","218"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Newman","ドメーヌ・ニューマン","1999","19800","Latricières-Chambertin Grand Cru ","ラトリシエール・シャンベルタン・グラン・クリュ","630","11","300"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Drouhin Laroze","ドメーヌ・ドローアン・ラローズ","2004","17800","Chambertin Clos de Bèze Grand Cru","シャンベルタン・クロ・ド・ベズ・グラン・クリュ","631","11","209"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jean-Louis Raillard","ドメーヌ・ジャン・ルイ・ライヤール","2011","12600","Vosne-Romanée 1er Cru les Beaumont","ヴォーヌ・ロマネ・プルミエ・クリュ・レ・ボーモン","632","11","229"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Georges Roumier","ドメーヌ・ジョルジュ・ルーミエ","2009","31500","Chambolle-Musigny ","シャンボール・ミュジニー","633","11","219"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Cacheux et Fils","M","2009","11550","Vosne-Romanée Genaivrières","ヴォーヌ・ロマネ・ジュネヴリエール","634","11","228"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jean Grivot","ドメーヌ・ジャン・グリヴォ","2007","10500","Vosne-Romanée 1er Cru les Rouges","ヴォーヌ・ロマネ・プルミエ・クリュ・レ・ルージュ","635","11","229"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jean-Marc Millot","ドメーヌ・ジャン・マルク・ミヨ","2008","18000","Echézeaux Grand Cru","エシェゾー・グラン・クリュ","636","11","226"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","3","1","Ch. de Beaucastel","シャトー・ド・ボーカステル","2002","20000","Châteauneuf-du-Pape Vieilles Vignes","シャトーヌッフ・デュ・パプ・ヴィエーユ・ヴィーニュ","637","14","50"
"Alsace / Gewurztraminer ","アルザス地方  / ゲヴェルツトラミネール","3","1","Dom. Zind Huｍbrecht","ドメーヌ・ズィント・ウンブレヒト","2006","10500","Gewurztraｍiner Clos Windsbuhl ","ゲヴェルツトラミネール・クロ・ヴィンスビュール","638","7","3"
"Alsace / Pinot Gris","アルザス地方  / ピノ・グリ","3","1","Dom. Zind Huｍbrecht","ドメーヌ・ズィント・ウンブレヒト","1989","28000","Pinot Gris Rangen de Thann Clos St Urbain","ピノ・グリ・ランゲン・ド・タン・クロ・サン・チュルバン","639","7","4"
"Alsace / Pinot Gris","アルザス地方  / ピノ・グリ","3","1","Dom. Zind Huｍbrecht","ドメーヌ・ズィント・ウンブレヒト","2000","12600","Pinot Gris Clos Windsbuhl ","ピノ・グリ・クロ・ヴィンスビュール","640","7","4"
